name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Queen Alexandra Range 93350,19438,Valid,L5,0.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93351,19439,Valid,EL3,4.7,Found,01/01/1993 12:00:00 AM,-84.60512,162.13295,"(-84.60512, 162.13295)"
Queen Alexandra Range 93352,19440,Valid,H5,19.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93353,19441,Valid,H5,28.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93354,19442,Valid,H6,1.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93355,19443,Valid,H5,3.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93356,19444,Valid,L5,48.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93357,19445,Valid,H4,4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93358,19446,Valid,LL6,10.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93359,19447,Valid,H6,2.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93360,19448,Valid,L6,12.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93361,19449,Valid,H6,3.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93362,19450,Valid,L5,4.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93363,19451,Valid,H5,4.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93364,19452,Valid,H5,2.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93365,19453,Valid,H5,3.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93366,19454,Valid,H5,11.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93367,19455,Valid,L6,39.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93368,19456,Valid,L5,50.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93369,19457,Valid,L5,69.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93370,19458,Valid,L5,92.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93371,19459,Valid,L5,48.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93372,19460,Valid,EH5,7.4,Found,01/01/1993 12:00:00 AM,-84.61124,161.94902,"(-84.61124, 161.94902)"
Queen Alexandra Range 93373,19461,Valid,L5,35.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93374,19462,Valid,L5,62.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93375,19463,Valid,L5,13.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93376,19464,Valid,L6,7.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93377,19465,Valid,H6,7.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93378,19466,Valid,H6,0.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93379,19467,Valid,H6,8.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93380,19468,Valid,L6,3.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93381,19469,Valid,H5,3.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93382,19470,Valid,H6,2.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93383,19471,Valid,H5,2.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93384,19472,Valid,H5,0.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93385,19473,Valid,H6,62.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93386,19474,Valid,H5,48.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93387,19475,Valid,H5,6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93388,19476,Valid,H5,6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93389,19477,Valid,H6,3.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93390,19478,Valid,H5,3.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93391,19479,Valid,H5,1.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93392,19480,Valid,H6,7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93393,19481,Valid,L6,2.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93394,19482,Valid,H6,2.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93395,19483,Valid,H5,34.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93396,19484,Valid,H5,7.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93397,19485,Valid,H5,17.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93398,19486,Valid,H6,20.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93399,19487,Valid,H5,8.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93400,19488,Valid,H5,2.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93401,19489,Valid,H6,1.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93402,19490,Valid,H5,1.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93403,19491,Valid,L6,1.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93404,19492,Valid,H5,3.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93405,19493,Valid,L5,45.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93406,19494,Valid,H6,9.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93407,19495,Valid,H5,12.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93408,19496,Valid,H5,19.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93409,19497,Valid,H6,20,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93410,19498,Valid,L6,85.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93411,19499,Valid,H5,11.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93412,19500,Valid,H6,11.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93413,19501,Valid,H5,0.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93414,19502,Valid,H5,0.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93415,19503,Valid,L6,1.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93416,19504,Valid,H6,2.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93417,19505,Valid,H5,8.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93418,19506,Valid,H6,5.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93419,19507,Valid,H6,3.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93420,19508,Valid,H5,11.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93421,19509,Valid,H6,2.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93422,19510,Valid,H6,1.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93423,19511,Valid,L5,53.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93424,19512,Valid,L6,15.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93425,19513,Valid,L6,6.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93426,19514,Valid,H5,26.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93427,19515,Valid,L6,2.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93428,19516,Valid,H5,2.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93429,19517,Valid,CV3,7.8,Found,01/01/1993 12:00:00 AM,-84.59924,162.19487,"(-84.59924, 162.19487)"
Queen Alexandra Range 93430,19518,Valid,H5,5.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93431,19519,Valid,H5,21,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93432,19520,Valid,H6,1.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93433,19521,Valid,H6,13,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93434,19522,Valid,H5,2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93435,19523,Valid,H5,2.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93436,19524,Valid,H6,1.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93437,19525,Valid,H6,2.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93438,19526,Valid,H5,5.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93439,19527,Valid,L5,30.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93440,19528,Valid,L5,12.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93441,19529,Valid,L5,3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93442,19530,Valid,L6,13.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93443,19531,Valid,H6,8.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93444,19532,Valid,L6,35.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93445,19533,Valid,L6,22.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93446,19534,Valid,LL6,4.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93447,19535,Valid,L5,17.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93448,19536,Valid,L5,21.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93449,19537,Valid,H5,18.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93450,19538,Valid,L5,42.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93451,19539,Valid,H5,27.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93452,19540,Valid,H6,1.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93453,19541,Valid,L5,1.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93454,19542,Valid,H6,3.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93455,19543,Valid,LL6,18.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93456,19544,Valid,H5,42,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93457,19545,Valid,L6,12.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93458,19546,Valid,H5,4.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93459,19547,Valid,H5,3.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93460,19548,Valid,H5,63.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93461,19549,Valid,L5,66.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93462,19550,Valid,L5,52,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93463,19551,Valid,L5,37.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93464,19552,Valid,H4,21.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93465,19553,Valid,H5,27.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93466,19554,Valid,LL5,52.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93467,19555,Valid,L5,79.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93468,19556,Valid,H5,11.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93469,19557,Valid,L6,6.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93470,19558,Valid,L5,6.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93471,19559,Valid,L6,2.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93472,19560,Valid,H6,4.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93473,19561,Valid,H6,2.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93474,19562,Valid,L5,1.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93475,19563,Valid,H5,4.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93476,19564,Valid,L5,2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93477,19565,Valid,H5,2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93478,19566,Valid,L5,0.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93479,19567,Valid,L5,0.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93480,19568,Valid,L6,6.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93481,19569,Valid,H5,2.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93482,19570,Valid,L6,2.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93483,19571,Valid,L5,21.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93484,19572,Valid,H5,9.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93485,19573,Valid,H5,15,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93486,19574,Valid,H5,15,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93487,19575,Valid,H5,0.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93488,19576,Valid,LL6,0.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93489,19577,Valid,L6,0.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93490,19578,Valid,L6,0.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93491,19579,Valid,L6,29.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93492,19580,Valid,L5,29.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93493,19581,Valid,H4,5.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93494,19582,Valid,H5,15.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93495,19583,Valid,H5,15.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93496,19584,Valid,H5,5.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93497,19585,Valid,H5,6.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93498,19586,Valid,L5,6.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93499,19587,Valid,H5,10,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93500,19588,Valid,L5,24,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93501,19589,Valid,H5,124.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93502,19590,Valid,H5,59.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93503,19591,Valid,H5,59.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93504,19592,Valid,L5,27.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93505,19593,Valid,H5,19.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93506,19594,Valid,H5,12.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93507,19595,Valid,L5,14.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93508,19596,Valid,L5,9.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93509,19597,Valid,L5,9.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93510,19598,Valid,H5,3.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93511,19599,Valid,L5,6.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93512,19600,Valid,L5,1.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93513,19601,Valid,EH4,1.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93514,19602,Valid,H5,0.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93515,19603,Valid,H5,0.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93516,19604,Valid,L5,3.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93517,19605,Valid,Mesosiderite,3.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93518,19606,Valid,L6,2.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93519,19607,Valid,L6,3.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93520,19608,Valid,L3.5,1.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93521,19609,Valid,L5,1.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93522,19610,Valid,H5,0.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93523,19611,Valid,E4,0.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93524,19612,Valid,L6,0.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93525,19613,Valid,L5,102,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93526,19614,Valid,L6,1.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93527,19615,Valid,H5,69.9,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93528,19616,Valid,H5,36.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93529,19617,Valid,H5,7.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93530,19618,Valid,H5,4.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93531,19619,Valid,H5,9.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93532,19620,Valid,L5,7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93533,19621,Valid,L6,1.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93534,19622,Valid,H6,5.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93535,19623,Valid,H5,19.8,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93536,19624,Valid,H5,11.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93537,19625,Valid,L5,11.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93538,19626,Valid,L6,1.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93539,19627,Valid,H5,16.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93540,19628,Valid,H5,4.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93541,19629,Valid,L6,4.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93542,19630,Valid,LL6,6.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93543,19631,Valid,L5,6.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93544,19632,Valid,Pallasite,3.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93545,19633,Valid,L6,3.3,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93546,19634,Valid,L6,1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93547,19635,Valid,L5,0.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93548,19636,Valid,H6,2.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93549,19637,Valid,L4,52.7,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93550,19638,Valid,H5,22.6,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93551,19639,Valid,H5,23.5,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93552,19640,Valid,L6,10.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93553,19641,Valid,L5,10.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93554,19642,Valid,H5,1.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93555,19643,Valid,L5,1.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93556,19644,Valid,H5,20,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93557,19645,Valid,H5,8.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93558,19646,Valid,L5,8.2,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93559,19647,Valid,H5,5.4,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93560,19648,Valid,H5,36.1,Found,01/01/1993 12:00:00 AM,-84,168,"(-84.0, 168.0)"
