name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Yamato 695,24362,Valid,H5,38,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 696,24363,Valid,H5,41,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 697,24364,Valid,H4/5,25,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 698,24365,Valid,H6,10,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 699,24366,Valid,H5,10,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yayjinna,30359,Valid,L6,262.5,Found,01/01/1965 12:00:00 AM,-32.03333,126.175,"(-32.03333, 126.175)"
Yilmia,30362,Valid,EL6,40000,Found,01/01/1969 12:00:00 AM,-31.19167,121.53333,"(-31.19167, 121.53333)"
Yingde,30363,Valid,"Iron, IVA",3000000,Found,01/01/1964 12:00:00 AM,24.2,113.4,"(24.2, 113.4)"
Yocemento,30364,Valid,L4,5920,Found,01/01/1966 12:00:00 AM,38.9,-99.43333,"(38.9, -99.43333)"
Zacatecas (1969),30382,Valid,"Iron, IIIAB",6660,Found,01/01/1969 12:00:00 AM,,,
Zerhamra,30403,Valid,"Iron, IIIAB-an",630000,Found,01/01/1967 12:00:00 AM,29.85861,-2.645,"(29.85861, -2.645)"
Zhigansk,30405,Valid,"Iron, IIIAB",900000,Found,01/01/1966 12:00:00 AM,68,128.3,"(68.0, 128.3)"
